15:19:12,715	0,01466077	-0,03176499	-0,00122173
15:19:12,746	0,006108652	-0,04031711	0,00122173
15:19:12,777	0,00122173	-0,01099557	-0,006108652
15:19:12,810	0,004886922	-0,00122173	-0,00122173
15:19:12,847	0,00122173	-0,01832596	-0,00122173
15:19:12,881	0,01710423	0,01466077	-0,01343904
15:19:12,918	0,01343904	0,0122173	-0,0158825
15:19:12,950	0,002443461	0,006108652	-0,01099557
15:19:12,985	0,0122173	-0,008552114	-0,0122173
15:19:13,020	0,0122173	-0,02932153	-0,006108652
15:19:13,050	0,002443461	-0,02321288	-0,007330383
15:19:13,081	0,02076942	0,00122173	-0,0158825
15:19:13,111	0,03665191	-0,006108652	-0,01832596
15:19:13,142	0,02687807	-0,0720821	-0,004886922
15:19:13,182	0,03909538	0,004886922	-0,02565634
15:19:13,212	0,01832596	-0,09896017	-0,009773844
15:19:13,243	0,01466077	-0,1258382	0,01343904
15:19:13,273	0,01710423	-0,06475171	-0,006108652
15:19:13,303	0,03054326	0,03298672	-0,0280998
15:19:13,333	0,02687807	0,08552113	-0,02687807
15:19:13,364	0,01710423	0,05497787	-0,01343904
15:19:13,396	0,0280998	0,02321288	-0,0158825
15:19:13,435	0,04764749	0,02199115	-0,006108652
15:19:13,471	0,04276057	0,03420845	-0,009773844
15:19:13,506	0,05375614	-0,02687807	-0,01954769
15:19:13,540	0,04764749	-0,009773844	-0,01343904
15:19:13,577	0,05253441	-0,06597345	-0,006108652
15:19:13,609	0,06841691	-0,02565634	-0,02565634
15:19:13,648	0,04764749	-0,05131268	-0,003665192
15:19:13,679	0,07086037	-0,02687807	0,008552114
15:19:13,719	0,05009095	0,01710423	-0,01099557
15:19:13,749	0,06963864	0,02076942	-0,00122173
15:19:13,779	0,05864307	-0,01832596	0,008552114
15:19:13,810	0,07696902	-0,05009095	0,02076942
15:19:13,840	0,09773844	-0,01832596	0,01343904
15:19:13,871	0,09529497	0,0158825	0,003665192
15:19:13,901	0,09529497	0,006108652	-0,004886922
15:19:13,932	0,1062905	-0,04764749	-0,002443461
15:19:14,026	0,09651671	0,0280998	-0,02687807
15:19:14,063	0,1026254	0,0122173	-0,007330383
15:19:14,094	0,1038471	0,03420845	-0,008552114
15:19:14,125	0,09529497	-0,01466077	-0,009773844
15:19:14,165	0,1123992	0,003665192	-0,008552114
15:19:14,197	0,1319469	-0,1319469	0,01954769
15:19:14,237	0,09040806	-0,08185595	-0,02687807
15:19:14,268	0,03054326	-0,09896017	-0,05375614
15:19:14,307	0,1905899	-0,08307768	0,008552114
15:19:14,337	0,07819075	-0,0280998	-0,01466077
15:19:14,367	-0,02687807	-0,03420845	-0,01343904
15:19:14,398	0,09162979	-0,05253441	0,0122173
15:19:14,429	0,1710423	0,006108652	0,008552114
15:19:14,459	0,09529497	0,007330383	0,01099557
15:19:14,489	0,03787364	-0,0158825	0,004886922
15:19:14,520	0,08063421	-0,03176499	0,00122173
15:19:14,550	0,08552113	0,0280998	0,002443461
15:19:14,580	0,06108652	-0,00122173	0,009773844
15:19:14,611	0,05253441	0,03420845	-0,002443461
15:19:14,645	0,1099557	-0,0439823	0,002443461
15:19:14,682	0,07086037	-0,0122173	0,004886922
15:19:14,712	0,08063421	0,09285152	-0,004886922
15:19:14,743	0,04642576	0,03909538	-0,007330383
15:19:14,773	-0,003665192	-0,02321288	-0,007330383
15:19:14,803	0,006108652	0,002443461	-0,00122173
15:19:14,834	0,07086037	0,1197296	-0,03054326
15:19:14,864	0,04642576	0,01466077	-0,0280998
15:19:14,894	-0,002443461	-0,1282817	-0,0122173
15:19:14,926	0,02199115	-0,1148427	-0,01954769
15:19:14,966	0,04520403	-0,1930334	0,04153884
15:19:14,997	0,0122173	0,09773844	-0,0158825
15:19:15,038	0,02443461	0,01343904	0,02076942
15:19:15,083	0,05253441	0,02565634	0,007330383
15:19:15,118	0,00122173	-0,08674286	-0,01466077
15:19:15,148	0,03054326	0,07696902	-0,01832596
15:19:15,178	0,02321288	-0,01343904	0,01343904
15:19:15,209	-0,01099557	0,05497787	-0,01466077
15:19:15,239	0,02321288	-0,02687807	-0,01710423
15:19:15,270	-0,02199115	-0,1062905	-0,003665192
15:19:15,302	-0,03665191	0,02199115	-0,002443461
15:19:15,341	-0,1026254	0,0158825	-0,004886922
15:19:15,371	-0,00122173	-0,007330383	0,006108652
15:19:15,402	0,03543019	0,06963864	-0,01099557
15:19:15,432	-0,00122173	0,05742133	-0,02565634
15:19:15,463	-0,05864307	0,0439823	-0,02443461
15:19:15,503	-0,01832596	0,1050688	0,0122173
15:19:15,534	-0,02199115	-0,06475171	0,03420845
15:19:15,574	-0,1026254	-0,08918633	0,03787364
15:19:15,605	-0,04642576	-0,06841691	0,04886922
15:19:15,637	-0,1282817	0,03298672	-0,0122173
15:19:15,675	-0,02199115	-0,09773844	0,003665192
15:19:15,706	-0,04886922	0,1197296	-0,01832596
15:19:15,737	-0,1062905	0,08552113	-0,03543019
15:19:15,777	-0,0720821	0,0561996	-0,0158825
15:19:15,807	-0,1160644	-0,01710423	-0,01343904
15:19:15,854	-0,002443461	-0,05009095	-0,002443461
15:19:15,890	-0,02076942	-0,0280998	-0,02443461
15:19:15,928	-0,05131268	0,0561996	-0,05986479
15:19:15,962	-0,06963864	-0,009773844	-0,04642576
15:19:16,000	-0,02932153	0,004886922	0,002443461
15:19:16,033	-0,06108652	-0,004886922	0,00122173
15:19:16,072	0,02932153	0,01343904	0,04886922
15:19:16,111	-0,06108652	0,01099557	0,006108652
15:19:16,141	-0,03176499	0,02687807	0,02443461
15:19:16,173	0,03543019	0,07330383	0,01099557
15:19:16,212	-0,06352998	0,04886922	0,004886922
15:19:16,243	-0,06719518	0,02076942	0,02199115
15:19:16,273	-0,09651671	-0,04153884	0,04031711
15:19:16,304	0,01466077	-0,08796459	0,03543019
15:19:16,334	-0,04031711	-0,08185595	0,02687807
15:19:16,364	-0,05986479	-0,1062905	0,006108652
15:19:16,395	-0,05742133	-0,03909538	-0,002443461
15:19:16,425	-0,06475171	-0,03787364	-0,002443461
15:19:16,456	-0,06597345	0,0122173	-0,04153884
15:19:16,486	-0,009773844	0,07696902	-0,05253441
15:19:16,517	0,00122173	0,06597345	-0,05131268
15:19:16,547	-0,02199115	-0,0439823	-0,03787364
15:19:16,578	-0,05742133	-0,02565634	-0,02076942
15:19:16,610	-0,07819075	0,02321288	-0,01099557
15:19:16,641	-0,02443461	0,07819075	-0,05253441
15:19:16,675	-0,0439823	0,02687807	-0,09896017
15:19:16,712	-0,00122173	0,06719518	-0,09407325
15:19:16,750	-0,04886922	0,05864307	-0,09162979
15:19:16,780	-0,008552114	-0,07574729	-0,03420845
15:19:16,810	-0,05009095	-0,02565634	-0,03176499
15:19:16,841	-0,03420845	0,1136209	-0,05253441
15:19:16,872	-0,02076942	-0,01099557	-0,03909538
15:19:16,902	-0,158825	0,03787364	-0,06963864
